#class tools::wcsv::ntuple
#title Tracker 1 coordinates
#separator 44
#vector_separator 59
#column int EventNumber
#column double Phi
#column double Theta
0,0,0
0,0,0
0,0,0
1,0,0
2,0,0
3,0,0
3,0,0
3,0,0
3,0,0
3,0,0
4,0,0
4,0,0
4,0,0
4,0,0
4,0,0
5,0,0
6,0,0
7,0,0
8,0,0
8,2.60074,3.14158
8,-1.93736,3.1415
8,2.37593,3.14151
8,-0.593715,3.14117
8,-0.600513,3.14085
8,-0.559717,3.14065
8,-0.55973,3.14065
8,0.542632,3.1414
8,0.542622,3.1414
8,0.542554,3.1414
8,0,0
8,1.93617,3.13472
8,0,0
8,0,0
8,1.88265,3.13692
8,0,0
8,0,0
8,0,0
8,0,0
8,0,0
8,-0.864071,3.12734
8,-0.865148,3.12756
8,-0.418296,3.14128
8,-0.391942,3.14106
8,-0.36435,3.14097
8,0,0
8,0,0
8,0,0
8,-0.99167,3.14011
8,-1.00099,3.13895
8,-0.996112,3.13804
8,-0.990381,3.13733
8,-0.992447,3.13681
8,-0.993832,3.13672
9,0,0
10,0,0
10,0,0
10,0,0
10,0,0
10,0,0
11,0,0
11,0,0
11,0,0
12,0,0
12,0,0
13,0,0
14,0,0
15,0,0
15,0,0
15,0,0
15,0,0
15,0,0
15,0,0
15,0,0
15,0,0
16,0,0
16,0,0
16,0,0
16,0,0
16,0,0
16,0,0
16,0,0
16,0,0
16,0,0
16,0,0
16,0,0
16,0,0
16,0,0
16,0,0
16,0,0
16,0,0
16,0,0
16,0,0
16,0,0
17,0,0
17,0,0
17,0,0
17,0,0
17,0,0
17,0,0
17,0,0
18,0,0
19,0,0
19,0,0
20,0,0
21,0,0
21,0,0
21,0,0
21,0,0
21,0,0
21,0,0
21,0,0
21,0,0
21,0,0
21,0,0
21,0,0
21,0,0
21,0,0
21,0,0
21,0,0
22,0,0
22,0,0
22,0,0
23,0,0
23,0,0
23,0,0
23,0,0
23,0,0
23,0,0
23,0,0
24,0,0
24,0,0
24,0,0
24,0,0
24,0,0
24,-0.976125,2.9117
24,-0.982609,2.9102
24,0,0
24,0,0
25,0,0
25,0,0
25,0,0
25,0,0
25,0,0
25,0,0
25,0,0
25,0,0
